seed,epoch,train_loss,val_loss,train_recall_smishing,train_f1_smishing,val_recall_smishing,val_f1_smishing
7,1,0.5999160502661212,0.5169672966003418,0.9685636856368564,0.8387702417272941,0.9494310998735778,0.8442945474985948
7,2,0.4833912558833435,0.438171923160553,0.9197831978319784,0.82861328125,0.9026548672566371,0.8360655737704918
7,3,0.4270605408563847,0.3986459970474243,0.9048780487804878,0.8291532157933946,0.8836915297092288,0.8356246264196054
7,4,0.3925857346555405,0.36972153186798096,0.9075880758807588,0.8453868484160041,0.8849557522123894,0.8408408408408409
7,5,0.3641756810308472,0.34566253423690796,0.9195121951219513,0.8571428571428572,0.9026548672566371,0.8586891160553217
7,6,0.3424411805826151,0.32687708735466003,0.9176151761517615,0.8672045076194134,0.8988621997471555,0.8660170523751523
7,7,0.3243782126968146,0.31068316102027893,0.9211382113821138,0.8814834024896265,0.9051833122629582,0.8839506172839506
7,8,0.30858756399090054,0.29747751355171204,0.9181571815718157,0.8901734104046243,0.9013906447534766,0.8906933166770767
7,9,0.29471821881891264,0.28661036491394043,0.9100271002710028,0.8951086232173797,0.8963337547408344,0.8923851478917559
7,10,0.2836966211395212,0.2752212882041931,0.9197831978319784,0.9003846664013796,0.9013906447534766,0.8962916404776871
7,11,0.2736712525126734,0.26496532559394836,0.9338753387533876,0.9039874081846799,0.9152970922882427,0.9010578718108276
7,12,0.2638632694072517,0.25770553946495056,0.921680216802168,0.9074172892209179,0.9051833122629582,0.904040404040404
7,13,0.2556695698561061,0.24978676438331604,0.9292682926829269,0.9111199681147868,0.9127686472819216,0.907035175879397
7,14,0.2483877543349899,0.24300715327262878,0.9311653116531166,0.9132225913621264,0.9165613147914032,0.9102322661644696
7,15,0.2419267427792071,0.2390364110469818,0.9157181571815718,0.9158422550481096,0.9013906447534766,0.9141025641025641
7,16,0.23549134427615945,0.2313285619020462,0.9322493224932249,0.9175780208055481,0.9203539823008849,0.9174543163201009
7,17,0.2296362794188626,0.2262449413537979,0.9306233062330623,0.9201500535905681,0.9178255372945638,0.9189873417721519
7,18,0.22458340500589954,0.22203509509563446,0.9260162601626016,0.9218939700526103,0.9165613147914032,0.9223918575063613
7,19,0.21934908684999316,0.21707704663276672,0.9420054200542005,0.9226277372262774,0.934260429835651,0.9254852849092048
7,20,0.21489166490592285,0.21364857256412506,0.9260162601626016,0.9257653752370631,0.9190897597977244,0.9267049075844486
7,21,0.2105490776581493,0.20948104560375214,0.929810298102981,0.9277988101676582,0.9216182048040455,0.928071292170592
7,22,0.2066464944018258,0.20599301159381866,0.926829268292683,0.9273318872017354,0.922882427307206,0.9311224489795918
7,23,0.2028089111494178,0.20228028297424316,0.9303523035230352,0.9292191094870753,0.9254108723135271,0.932484076433121
7,24,0.1991526373598957,0.19873008131980896,0.9346883468834688,0.9310298285868538,0.9292035398230089,0.9345200254291165
7,25,0.19613859128499742,0.1955438107252121,0.9357723577235773,0.932109596436766,0.9304677623261695,0.9346031746031745
7,26,0.193304597596489,0.19291779398918152,0.9330623306233062,0.9331887789673398,0.9279393173198482,0.9344366645448758
7,27,0.19027289010806459,0.1919970065355301,0.9238482384823848,0.933205584451136,0.9216182048040455,0.9358151476251605
7,28,0.18704336806526028,0.1870434582233429,0.9428184281842819,0.9347125201504568,0.9367888748419722,0.9361970941250789
7,29,0.18412501009176094,0.18553340435028076,0.9308943089430894,0.9360948358086933,0.9266750948166877,0.936741214057508
7,30,0.18158927030841188,0.18210645020008087,0.9420054200542005,0.9380650384563487,0.934260429835651,0.9366286438529784
7,31,0.17921123351184978,0.18075822293758392,0.9333333333333333,0.9384196185286103,0.9279393173198482,0.9380191693290735
7,32,0.17673327672449232,0.17843158543109894,0.9338753387533876,0.9392204960479695,0.9304677623261695,0.9393746011486918
7,33,0.17456718649321457,0.17536605894565582,0.9436314363143632,0.9405726634251755,0.9367888748419722,0.9391634980988592
7,34,0.1721735652142424,0.17406131327152252,0.9371273712737127,0.9410804191046401,0.934260429835651,0.9420012746972595
7,35,0.17018378824399416,0.17149090766906738,0.9463414634146341,0.9411130575394151,0.9405815423514539,0.9399873657612129
7,36,0.16768614564969286,0.1706303358078003,0.9346883468834688,0.941192522854414,0.93173198482933,0.9430582213691618
7,37,0.16613951037085153,0.16796676814556122,0.9414634146341463,0.9440217391304349,0.9355246523388117,0.9414758269720102
7,38,0.1642007217739979,0.1661340445280075,0.943089430894309,0.9447536310574182,0.9355246523388117,0.9414758269720102
7,39,0.162475207706454,0.16483420133590698,0.9406504065040651,0.9442328618063113,0.934260429835651,0.9438058748403576
7,40,0.16082691272422872,0.16433580219745636,0.9330623306233062,0.9423840153277679,0.9304677623261695,0.9423815620998719
7,41,0.1589492177414054,0.16123241186141968,0.9433604336043361,0.945666938331975,0.9355246523388117,0.9432759719566602
7,42,0.15715946123044341,0.16009621322155,0.9425474254742547,0.9462658141749422,0.934260429835651,0.9438058748403576
7,43,0.15579525695099095,0.15797719359397888,0.9455284552845529,0.9464261494642616,0.9393173198482933,0.94529262086514
7,44,0.1543875155975502,0.15696004033088684,0.9441734417344173,0.9471251868968329,0.9367888748419722,0.9439490445859872
7,45,0.1528632643180811,0.15512453019618988,0.9474254742547426,0.9474254742547426,0.943109987357775,0.9455006337135615
7,46,0.15138878109170814,0.15415000915527344,0.9436314363143632,0.9474829931972789,0.9380530973451328,0.9452229299363057
7,47,0.15021614946000944,0.1544380784034729,0.9373983739837398,0.9466338259441708,0.9292035398230089,0.9447300771208227
7,48,0.14868061056305076,0.1510804146528244,0.9501355013550136,0.9491066594477532,0.9494310998735778,0.9488313329121919
7,49,0.14757625997712617,0.15222610533237457,0.9360433604336044,0.9466904207208443,0.9292035398230089,0.9447300771208227
7,50,0.145772399545362,0.14892324805259705,0.94579945799458,0.9494015233949946,0.9418457648546145,0.9478371501272265
7,51,0.14469400795333107,0.14747032523155212,0.9498644986449865,0.9499932240140941,0.9481668773704172,0.9481668773704172
7,52,0.14357323370328764,0.146310493350029,0.9495934959349593,0.9503661513425549,0.9469026548672567,0.9487017099430018
7,53,0.14234974885859142,0.14530989527702332,0.948780487804878,0.950583763236492,0.9456384323640961,0.949238578680203
7,54,0.1412197774341759,0.14487282931804657,0.9439024390243902,0.9502114309098348,0.9393173198482933,0.9495207667731628
7,55,0.14027784408592597,0.14417055249214172,0.9428184281842819,0.9506763219018992,0.9355246523388117,0.947503201024328
7,56,0.13924410438472987,0.14191441237926483,0.9493224932249322,0.9513851167843563,0.9456384323640961,0.9480354879594424
7,57,0.1374415856712879,0.1422271430492401,0.9428184281842819,0.950936176028427,0.9367888748419722,0.9493914157591288
7,58,0.1369064673337187,0.14063771069049835,0.94579945799458,0.9519912711402072,0.9393173198482933,0.9495207667731628
7,59,0.1357936225770935,0.13908974826335907,0.9495934959349593,0.9523033020790868,0.9456384323640961,0.949238578680203
7,60,0.13445815380995835,0.13855986297130585,0.9466124661246612,0.9524199045671438,0.9418457648546145,0.9514687100893997
