generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7234194968816114,0.2,0.7234194968816114,0.12157902121543884,0.9709228824273073,0.9519595448798989,0.884253149272757,0.029077117572692796,0.04804045512010114,0.225031605562579,0.027812895069532217
2,0.724555955116628,0.4,0.724555955116628,0.17064137756824493,0.9781921618204804,0.9696586599241467,0.8744105646020935,0.021807838179519593,0.03034134007585335,0.25916561314791403,0.012642225031605503
3,0.7267295323638069,0.45,0.7267295323638069,0.13905899226665497,0.9766118836915297,0.965865992414665,0.8800794068433097,0.02338811630847029,0.03413400758533502,0.2427307206068268,0.01896333754740831
4,0.7285786857672987,0.4,0.7285786857672987,0.11651323735713959,0.9747155499367889,0.9608091024020228,0.8866997007138984,0.025284450063211124,0.039190897597977246,0.22376738305941846,0.02149178255372941
5,0.7291969512253504,0.4,0.7291969512253504,0.13437539339065552,0.9775600505689,0.9683944374209861,0.8825719984317432,0.022439949431099872,0.0316055625790139,0.23767383059418457,0.015170670037926715
6,0.7302333480177319,0.45,0.7302333480177319,0.11445526033639908,0.9800884955752212,0.9709228824273072,0.8793353722222099,0.01991150442477876,0.029077117572692796,0.24905183312262957,0.013906447534766109
7,0.7302333480177319,0.45,0.7302333480177319,0.11445526033639908,0.9800884955752212,0.9709228824273072,0.8793353722222099,0.01991150442477876,0.029077117572692796,0.24905183312262957,0.013906447534766109
8,0.7302333480177319,0.45,0.7302333480177319,0.11445526033639908,0.9800884955752212,0.9709228824273072,0.8793353722222099,0.01991150442477876,0.029077117572692796,0.24905183312262957,0.013906447534766109
9,0.7313152860485485,0.45,0.7313152860485485,0.08431042730808258,0.9800884955752212,0.9709228824273072,0.8783391009879327,0.01991150442477876,0.029077117572692796,0.2515802781289507,0.013906447534766109
10,0.7318389769718722,0.45,0.7318389769718722,0.08213990181684494,0.9756637168141593,0.9646017699115044,0.8866762069178558,0.024336283185840708,0.035398230088495575,0.225031605562579,0.017699115044247815
11,0.7327003583133791,0.45,0.7327003583133791,0.10094939172267914,0.9762958280657396,0.9646017699115044,0.89057535553525,0.02370417193426043,0.035398230088495575,0.21618204804045513,0.017699115044247815
12,0.7327003583133791,0.45,0.7327003583133791,0.10094939172267914,0.9762958280657396,0.9646017699115044,0.89057535553525,0.02370417193426043,0.035398230088495575,0.21618204804045513,0.017699115044247815
13,0.7327003583133791,0.45,0.7327003583133791,0.10094939172267914,0.9762958280657396,0.9646017699115044,0.89057535553525,0.02370417193426043,0.035398230088495575,0.21618204804045513,0.017699115044247815
14,0.7329336806189058,0.45,0.7329336806189058,0.07766661792993546,0.9766118836915297,0.965865992414665,0.8871565786290914,0.02338811630847029,0.03413400758533502,0.225031605562579,0.01643489254108721
15,0.7333690278577755,0.45,0.7333690278577755,0.06464068591594696,0.9766118836915297,0.965865992414665,0.8866474511735185,0.02338811630847029,0.03413400758533502,0.22629582806573956,0.01643489254108721
16,0.7336557562654269,0.45,0.7336557562654269,0.06029658764600754,0.97724399494311,0.965865992414665,0.8864577886529802,0.022756005056890013,0.03413400758533502,0.22756005056890014,0.01643489254108721
17,0.7339690500590739,0.45,0.7339690500590739,0.07712452858686447,0.9769279393173199,0.965865992414665,0.8893585912445758,0.023072060682680154,0.03413400758533502,0.21997471554993678,0.01643489254108721
18,0.7339915677301821,0.45,0.7339915677301821,0.07519397884607315,0.97724399494311,0.965865992414665,0.8890065399828746,0.022756005056890013,0.03413400758533502,0.22123893805309736,0.01643489254108721
19,0.7340524599771544,0.45,0.7340524599771544,0.07830941677093506,0.97724399494311,0.965865992414665,0.8895180500430662,0.022756005056890013,0.03413400758533502,0.21997471554993678,0.01643489254108721
20,0.7340524599771544,0.45,0.7340524599771544,0.07830941677093506,0.97724399494311,0.965865992414665,0.8895180500430662,0.022756005056890013,0.03413400758533502,0.21997471554993678,0.01643489254108721
21,0.7341877394239946,0.45,0.7341877394239946,0.07560382783412933,0.97724399494311,0.965865992414665,0.8895180500430662,0.022756005056890013,0.03413400758533502,0.21997471554993678,0.01643489254108721
22,0.7342010409455343,0.45,0.7342010409455343,0.07533779740333557,0.97724399494311,0.965865992414665,0.8895180500430662,0.022756005056890013,0.03413400758533502,0.21997471554993678,0.01643489254108721
23,0.7345164113493703,0.45,0.7345164113493703,0.04283834621310234,0.9791403286978508,0.9709228824273072,0.8813600420146651,0.020859671302149177,0.029077117572692796,0.2427307206068268,0.012642225031605614
24,0.7345164113493703,0.45,0.7345164113493703,0.04283834621310234,0.9791403286978508,0.9709228824273072,0.8813600420146651,0.020859671302149177,0.029077117572692796,0.2427307206068268,0.012642225031605614
