generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7088735806406624,0.65,0.7088735806406624,0.18846315145492554,0.9608091024020228,0.9380530973451328,0.8745163081618469,0.03919089759797724,0.061946902654867256,0.23640960809102401,0.03792667509481662
2,0.7115513177809599,0.8,0.7115513177809599,0.3929165005683899,0.9813527180783818,0.9785082174462706,0.8609436997986482,0.018647281921618204,0.021491782553729456,0.29835651074589126,0.0025284450063211006
3,0.7158667888064857,0.75,0.7158667888064857,0.18758134543895721,0.9652338811630847,0.943109987357775,0.8844056980954105,0.0347661188369153,0.056890012642225034,0.21744627054361568,0.034134007585335024
4,0.7168752624855711,0.8,0.7168752624855711,0.13736259937286377,0.966182048040455,0.9443742098609356,0.8792921341394163,0.03381795195954488,0.05562579013906448,0.23135271807838179,0.03286978508217442
5,0.7189364571976012,0.75,0.7189364571976012,0.1540125608444214,0.9715549936788874,0.9570164348925411,0.8730296435933389,0.028445006321112513,0.04298356510745891,0.25410872313527183,0.022756005056890016
6,0.7190765166834489,0.75,0.7190765166834489,0.19030573964118958,0.9747155499367889,0.9582806573957017,0.8751205929178978,0.025284450063211124,0.041719342604298354,0.2528445006321112,0.02402022756005051
7,0.7218187529789127,0.75,0.7218187529789127,0.2420152723789215,0.9816687737041719,0.9747155499367889,0.8707557422204228,0.018331226295828063,0.025284450063211124,0.27307206068268014,0.011378002528445008
8,0.7226500769282451,0.75,0.7226500769282451,0.16057100892066956,0.97724399494311,0.9683944374209861,0.8704879656681596,0.02275600505689001,0.0316055625790139,0.26801517067003794,0.015170670037926715
9,0.7228774462963214,0.75,0.7228774462963214,0.15602362155914307,0.97724399494311,0.9683944374209861,0.8704879656681596,0.02275600505689001,0.0316055625790139,0.26801517067003794,0.015170670037926715
10,0.7236697523972366,0.8,0.7236697523972366,0.19706939160823822,0.9740834386852086,0.9595448798988622,0.8858696526941428,0.025916561314791406,0.040455120101137804,0.225031605562579,0.02149178255372952
11,0.7243329759684307,0.8,0.7243329759684307,0.19518813490867615,0.9721871049304678,0.9595448798988622,0.8879775588987227,0.02781289506953224,0.040455120101137804,0.21744627054361568,0.01896333754740842
12,0.7248231261062354,0.8,0.7248231261062354,0.17103524506092072,0.9775600505689002,0.9696586599241467,0.8755774829000911,0.022439949431099872,0.03034134007585335,0.2553729456384324,0.013906447534766109
13,0.7248567062806657,0.8,0.7248567062806657,0.17992788553237915,0.9769279393173199,0.9696586599241467,0.8767501160590481,0.02307206068268015,0.03034134007585335,0.2515802781289507,0.011378002528445008
14,0.725332628107976,0.8,0.725332628107976,0.15994542837142944,0.9788242730720607,0.9709228824273072,0.8737418901200968,0.021175726927939318,0.029077117572692796,0.26169405815423513,0.012642225031605614
15,0.72566124092755,0.8,0.72566124092755,0.16808736324310303,0.9769279393173199,0.9696586599241467,0.8772477740832567,0.02307206068268015,0.03034134007585335,0.2503160556257901,0.011378002528445008
16,0.72566124092755,0.8,0.72566124092755,0.16808736324310303,0.9769279393173199,0.9696586599241467,0.8772477740832567,0.02307206068268015,0.03034134007585335,0.2503160556257901,0.011378002528445008
17,0.7257378075149832,0.8,0.7257378075149832,0.16388973593711853,0.97724399494311,0.9696586599241467,0.8769087433656333,0.022756005056890013,0.03034134007585335,0.2515802781289507,0.012642225031605503
18,0.7266236186363331,0.8,0.7266236186363331,0.14945922791957855,0.9785082174462705,0.9709228824273072,0.8755600286791357,0.021491782553729456,0.029077117572692796,0.25663716814159293,0.011378002528445008
19,0.7266236186363331,0.8,0.7266236186363331,0.14945922791957855,0.9785082174462705,0.9709228824273072,0.8755600286791357,0.021491782553729456,0.029077117572692796,0.25663716814159293,0.011378002528445008
20,0.7266236186363331,0.8,0.7266236186363331,0.14945922791957855,0.9785082174462705,0.9709228824273072,0.8755600286791357,0.021491782553729456,0.029077117572692796,0.25663716814159293,0.011378002528445008
