generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7224582051145702,0.2,0.7224582051145702,0.22534051537513733,0.9737673830594185,0.9519595448798989,0.8933908876051904,0.026232616940581543,0.04804045512010114,0.20606826801517067,0.034134007585335024
2,0.7272296579985933,0.2,0.7272296579985933,0.11839190125465393,0.9715549936788875,0.9481668773704172,0.8964224996692324,0.028445006321112517,0.051833122629582805,0.1959544879898862,0.03792667509481673
3,0.7274067005211851,0.2,0.7274067005211851,0.23546424508094788,0.9702907711757269,0.9456384323640961,0.913364142457686,0.02970922882427307,0.05436156763590392,0.15423514538558786,0.03792667509481673
4,0.7317963352307592,0.2,0.7317963352307592,0.06809625029563904,0.9715549936788874,0.9494310998735778,0.9001015923587148,0.028445006321112517,0.05056890012642225,0.18710493046776233,0.03539823008849552
5,0.7340487312412397,0.2,0.7340487312412397,0.10496671497821808,0.9690265486725664,0.9443742098609356,0.9154402865116277,0.030973451327433628,0.05562579013906448,0.14791403286978508,0.039190897597977226
6,0.7340487312412397,0.2,0.7340487312412397,0.10496671497821808,0.9690265486725664,0.9443742098609356,0.9154402865116277,0.030973451327433628,0.05562579013906448,0.14791403286978508,0.039190897597977226
7,0.7340487312412397,0.2,0.7340487312412397,0.10496671497821808,0.9690265486725664,0.9443742098609356,0.9154402865116277,0.030973451327433628,0.05562579013906448,0.14791403286978508,0.039190897597977226
8,0.7342809107923276,0.2,0.7342809107923276,0.04345278814435005,0.972503160556258,0.9519595448798989,0.9005889515711765,0.0274968394437421,0.04804045512010114,0.18710493046776233,0.034134007585335024
9,0.7348495855249797,0.2,0.7348495855249797,0.03936217725276947,0.972819216182048,0.9519595448798989,0.9012760061551031,0.027180783817951963,0.04804045512010114,0.18584070796460178,0.034134007585335024
10,0.7359198480820197,0.2,0.7359198480820197,0.02510414458811283,0.9699747155499369,0.9443742098609356,0.9099471923781601,0.03002528445006321,0.05562579013906448,0.16182048040455121,0.04045512010113772
