generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7258742545794414,0.2,0.7258742545794414,0.23210163414478302,0.9655499367888748,0.9418457648546145,0.9147541298051596,0.03445006321112516,0.05815423514538559,0.14538558786346398,0.03792667509481662
2,0.7270113511048778,0.2,0.7270113511048778,0.16468629240989685,0.9677623261694057,0.943109987357775,0.9072032093922031,0.032237673830594185,0.056890012642225034,0.16561314791403287,0.03792667509481673
3,0.7299091017786334,0.2,0.7299091017786334,0.1708863079547882,0.972503160556258,0.9519595448798989,0.905358841072528,0.0274968394437421,0.04804045512010114,0.17572692793931732,0.034134007585335024
4,0.7341768945086935,0.2,0.7341768945086935,0.12016350775957108,0.9690265486725663,0.9469026548672567,0.9154504436926576,0.030973451327433628,0.05309734513274336,0.14791403286978508,0.036662452591656125
5,0.7346545239718053,0.2,0.7346545239718053,0.10534068942070007,0.9683944374209861,0.9443742098609356,0.9173112209367329,0.03160556257901391,0.05562579013906448,0.14285714285714285,0.039190897597977226
6,0.7349572137066499,0.2,0.7349572137066499,0.08945576846599579,0.9693426042983566,0.9456384323640961,0.9145138292658671,0.03065739570164349,0.05436156763590392,0.1504424778761062,0.03792667509481673
7,0.7362673039344716,0.2,0.7362673039344716,0.08862020075321198,0.9696586599241467,0.9469026548672567,0.9163184422754173,0.03034134007585335,0.05309734513274336,0.14664981036662453,0.036662452591656125
8,0.7362673039344716,0.2,0.7362673039344716,0.08862020075321198,0.9696586599241467,0.9469026548672567,0.9163184422754173,0.03034134007585335,0.05309734513274336,0.14664981036662453,0.036662452591656125
9,0.7362673039344716,0.2,0.7362673039344716,0.08862020075321198,0.9696586599241467,0.9469026548672567,0.9163184422754173,0.03034134007585335,0.05309734513274336,0.14664981036662453,0.036662452591656125
10,0.7365332118768109,0.2,0.7365332118768109,0.0514676570892334,0.9680783817951959,0.943109987357775,0.9165963608615114,0.03192161820480405,0.056890012642225034,0.14412136536030343,0.04045512010113783
11,0.7365332118768109,0.2,0.7365332118768109,0.0514676570892334,0.9680783817951959,0.943109987357775,0.9165963608615114,0.03192161820480405,0.056890012642225034,0.14412136536030343,0.04045512010113783
12,0.7373695082838371,0.2,0.7373695082838371,0.051405295729637146,0.9677623261694057,0.943109987357775,0.918636158864822,0.032237673830594185,0.056890012642225034,0.1390644753476612,0.039190897597977226
13,0.7375794740686508,0.2,0.7375794740686508,0.06852075457572937,0.9674462705436156,0.943109987357775,0.9212404544111791,0.03255372945638432,0.056890012642225034,0.13274336283185842,0.03792667509481673
14,0.7375794740686508,0.2,0.7375794740686508,0.06852075457572937,0.9674462705436156,0.943109987357775,0.9212404544111791,0.03255372945638432,0.056890012642225034,0.13274336283185842,0.03792667509481673
15,0.7376533982184693,0.2,0.7376533982184693,0.057469241321086884,0.9680783817951959,0.9443742098609356,0.9188021343660274,0.03192161820480405,0.05562579013906448,0.1390644753476612,0.03792667509481662
