generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7217209869850613,0.3,0.7217209869850613,0.21575933694839478,0.981984829329962,0.9734513274336283,0.8684769594668882,0.018015170670037925,0.02654867256637168,0.27939317319848295,0.013906447534766109
2,0.7277114087098987,0.55,0.7277114087098987,0.2001488208770752,0.9759797724399494,0.9709228824273072,0.8853165198281422,0.02402022756005057,0.029077117572692796,0.22882427307206069,0.010113780025284513
3,0.7277114087098987,0.55,0.7277114087098987,0.2001488208770752,0.9759797724399494,0.9709228824273072,0.8853165198281422,0.02402022756005057,0.029077117572692796,0.22882427307206069,0.010113780025284513
4,0.7301512626890839,0.6,0.7301512626890839,0.10741504281759262,0.9775600505689002,0.965865992414665,0.8835773861378047,0.022439949431099872,0.03413400758533502,0.23514538558786346,0.01643489254108721
5,0.730677524297963,0.55,0.730677524297963,0.09955321997404099,0.9810366624525916,0.9747155499367889,0.8748556745455629,0.018963337547408345,0.025284450063211124,0.26169405815423513,0.008849557522123908
6,0.7307684307793315,0.55,0.7307684307793315,0.08476731926202774,0.9788242730720608,0.9696586599241467,0.8786994362548012,0.021175726927939318,0.03034134007585335,0.24905183312262957,0.013906447534766109
7,0.7313017400184378,0.4,0.7313017400184378,0.03940502926707268,0.9797724399494311,0.9709228824273072,0.8732328076784536,0.020227560050568902,0.029077117572692796,0.26422250316055623,0.013906447534766109
8,0.7316088259539824,0.5,0.7316088259539824,0.05751974880695343,0.9804045512010113,0.9721871049304678,0.8745363986300679,0.01959544879898862,0.02781289506953224,0.26169405815423513,0.011378002528445008
9,0.731721863774446,0.45,0.731721863774446,0.0541522353887558,0.9759797724399494,0.9646017699115044,0.8827800891496507,0.02402022756005057,0.035398230088495575,0.23514538558786346,0.01643489254108732
10,0.7327652866962779,0.55,0.7327652866962779,0.06912128627300262,0.9766118836915297,0.9646017699115044,0.8866459698645301,0.02338811630847029,0.035398230088495575,0.22629582806573956,0.01643489254108732
11,0.7327652866962779,0.55,0.7327652866962779,0.06912128627300262,0.9766118836915297,0.9646017699115044,0.8866459698645301,0.02338811630847029,0.035398230088495575,0.22629582806573956,0.01643489254108732
12,0.7330493731935236,0.55,0.7330493731935236,0.05619953200221062,0.9788242730720608,0.9696586599241467,0.8806984647566982,0.021175726927939318,0.03034134007585335,0.24399494310998734,0.013906447534766109
13,0.7330493731935236,0.55,0.7330493731935236,0.05619953200221062,0.9788242730720608,0.9696586599241467,0.8806984647566982,0.021175726927939318,0.03034134007585335,0.24399494310998734,0.013906447534766109
14,0.7332762692602683,0.45,0.7332762692602683,0.05057276040315628,0.9791403286978508,0.9709228824273072,0.8793581190847746,0.020859671302149177,0.029077117572692796,0.24778761061946902,0.012642225031605614
15,0.7332927638458366,0.55,0.7332927638458366,0.055603016167879105,0.9788242730720608,0.9696586599241467,0.8811996438748267,0.021175726927939318,0.03034134007585335,0.2427307206068268,0.013906447534766109
16,0.7334413601297264,0.55,0.7334413601297264,0.05331561341881752,0.9797724399494311,0.9721871049304678,0.8786799341480317,0.020227560050568902,0.02781289506953224,0.2503160556257901,0.011378002528445008
17,0.7338239213405147,0.55,0.7338239213405147,0.058111801743507385,0.9788242730720607,0.9709228824273072,0.8817026697821442,0.021175726927939318,0.029077117572692796,0.24146649810366624,0.012642225031605614
18,0.7338239213405147,0.55,0.7338239213405147,0.058111801743507385,0.9788242730720607,0.9709228824273072,0.8817026697821442,0.021175726927939318,0.029077117572692796,0.24146649810366624,0.012642225031605614
