generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7287890501726525,0.25,0.7287890501726525,0.18846315145492554,0.972819216182048,0.9557522123893806,0.9012889015027831,0.02718078381795196,0.04424778761061947,0.18584070796460178,0.029077117572692712
2,0.7287890501726525,0.25,0.7287890501726525,0.18846315145492554,0.972819216182048,0.9557522123893806,0.9012889015027831,0.02718078381795196,0.04424778761061947,0.18584070796460178,0.029077117572692712
3,0.7313023861646681,0.3,0.7313023861646681,0.16984954476356506,0.9690265486725663,0.9469026548672567,0.914360459130432,0.030973451327433628,0.05309734513274336,0.1504424778761062,0.03539823008849552
4,0.735145714482057,0.3,0.735145714482057,0.10316671431064606,0.9699747155499368,0.9494310998735778,0.9132132478141304,0.03002528445006321,0.05056890012642225,0.15423514538558786,0.03539823008849552
5,0.7364985020123107,0.25,0.7364985020123107,0.051594555377960205,0.9788242730720607,0.965865992414665,0.8918494722163336,0.021175726927939315,0.03413400758533502,0.21618204804045513,0.02149178255372941
6,0.7364985020123107,0.25,0.7364985020123107,0.051594555377960205,0.9788242730720607,0.965865992414665,0.8918494722163336,0.021175726927939315,0.03413400758533502,0.21618204804045513,0.02149178255372941
7,0.7386015616188586,0.25,0.7386015616188586,0.062030162662267685,0.97724399494311,0.9633375474083439,0.9009149944113353,0.022756005056890016,0.03666245259165613,0.19216182048040456,0.022756005056890016
8,0.7386015616188586,0.25,0.7386015616188586,0.062030162662267685,0.97724399494311,0.9633375474083439,0.9009149944113353,0.022756005056890016,0.03666245259165613,0.19216182048040456,0.022756005056890016
9,0.7386015616188586,0.25,0.7386015616188586,0.062030162662267685,0.97724399494311,0.9633375474083439,0.9009149944113353,0.022756005056890016,0.03666245259165613,0.19216182048040456,0.022756005056890016
10,0.7386015616188586,0.25,0.7386015616188586,0.062030162662267685,0.97724399494311,0.9633375474083439,0.9009149944113353,0.022756005056890016,0.03666245259165613,0.19216182048040456,0.022756005056890016
11,0.7394865219590278,0.25,0.7394865219590278,0.07019421458244324,0.9750316055625791,0.9582806573957017,0.9093342606672001,0.024968394437420986,0.041719342604298354,0.16940581542351454,0.02654867256637161
12,0.7394865219590278,0.25,0.7394865219590278,0.07019421458244324,0.9750316055625791,0.9582806573957017,0.9093342606672001,0.024968394437420986,0.041719342604298354,0.16940581542351454,0.02654867256637161
13,0.7394865219590278,0.25,0.7394865219590278,0.07019421458244324,0.9750316055625791,0.9582806573957017,0.9093342606672001,0.024968394437420986,0.041719342604298354,0.16940581542351454,0.02654867256637161
14,0.7394865219590278,0.25,0.7394865219590278,0.07019421458244324,0.9750316055625791,0.9582806573957017,0.9093342606672001,0.024968394437420986,0.041719342604298354,0.16940581542351454,0.02654867256637161
15,0.739703374987702,0.25,0.739703374987702,0.050391074270009995,0.9769279393173199,0.9620733249051833,0.9033853207022807,0.023072060682680154,0.03792667509481669,0.18584070796460178,0.024020227560050622
16,0.739703374987702,0.25,0.739703374987702,0.050391074270009995,0.9769279393173199,0.9620733249051833,0.9033853207022807,0.023072060682680154,0.03792667509481669,0.18584070796460178,0.024020227560050622
17,0.739703374987702,0.25,0.739703374987702,0.050391074270009995,0.9769279393173199,0.9620733249051833,0.9033853207022807,0.023072060682680154,0.03792667509481669,0.18584070796460178,0.024020227560050622
18,0.7398094353063509,0.25,0.7398094353063509,0.04826986789703369,0.9769279393173199,0.9620733249051833,0.9033853207022807,0.023072060682680154,0.03792667509481669,0.18584070796460178,0.024020227560050622
19,0.7398094353063509,0.25,0.7398094353063509,0.04826986789703369,0.9769279393173199,0.9620733249051833,0.9033853207022807,0.023072060682680154,0.03792667509481669,0.18584070796460178,0.024020227560050622
20,0.7402135108636656,0.25,0.7402135108636656,0.058400094509124756,0.9759797724399495,0.9595448798988622,0.9082115922081564,0.02402022756005057,0.040455120101137804,0.1731984829329962,0.026548672566371723
21,0.7402135108636656,0.25,0.7402135108636656,0.058400094509124756,0.9759797724399495,0.9595448798988622,0.9082115922081564,0.02402022756005057,0.040455120101137804,0.1731984829329962,0.026548672566371723
22,0.7403361610750154,0.25,0.7403361610750154,0.06492644548416138,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
23,0.7403361610750154,0.25,0.7403361610750154,0.06492644548416138,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
24,0.7403361610750154,0.25,0.7403361610750154,0.06492644548416138,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
25,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
26,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
27,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
28,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
29,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
30,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
31,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
32,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
33,0.7403429895321325,0.25,0.7403429895321325,0.06478987634181976,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
34,0.740364200962563,0.25,0.740364200962563,0.06436564773321152,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
35,0.740364200962563,0.25,0.740364200962563,0.06436564773321152,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
36,0.740364200962563,0.25,0.740364200962563,0.06436564773321152,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
37,0.7403676796386436,0.25,0.7403676796386436,0.06429607421159744,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
38,0.7403676796386436,0.25,0.7403676796386436,0.06429607421159744,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
39,0.7403676796386436,0.25,0.7403676796386436,0.06429607421159744,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
40,0.7403718098679976,0.25,0.7403718098679976,0.06421346962451935,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
41,0.7403718098679976,0.25,0.7403718098679976,0.06421346962451935,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
42,0.7403724293837741,0.25,0.7403724293837741,0.06420107930898666,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
43,0.7403724293837741,0.25,0.7403724293837741,0.06420107930898666,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
44,0.7403724293837741,0.25,0.7403724293837741,0.06420107930898666,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
45,0.7403724293837741,0.25,0.7403724293837741,0.06420107930898666,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
46,0.7403724293837741,0.25,0.7403724293837741,0.06420107930898666,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
47,0.7403724595586256,0.25,0.7403724595586256,0.06420047581195831,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
48,0.7403724595586256,0.25,0.7403724595586256,0.06420047581195831,0.9753476611883691,0.9595448798988622,0.9094974476579685,0.02465233881163085,0.040455120101137804,0.16940581542351454,0.025284450063211117
49,0.7405598790880912,0.25,0.7405598790880912,0.06493480503559113,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
50,0.7405599088904136,0.25,0.7405599088904136,0.06493420898914337,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
51,0.7405599088904136,0.25,0.7405599088904136,0.06493420898914337,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
52,0.7406260387536757,0.25,0.7406260387536757,0.06361161172389984,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
53,0.7406260387536757,0.25,0.7406260387536757,0.06361161172389984,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
54,0.7406260387536757,0.25,0.7406260387536757,0.06361161172389984,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
55,0.7406260387536757,0.25,0.7406260387536757,0.06361161172389984,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
56,0.7406260387536757,0.25,0.7406260387536757,0.06361161172389984,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
57,0.7406929472026103,0.25,0.7406929472026103,0.06227344274520874,0.9753476611883691,0.9595448798988622,0.9100338638762655,0.02465233881163085,0.040455120101137804,0.168141592920354,0.025284450063211117
