generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
1,0.7111137768613192,0.4,0.7111137768613192,0.12157902121543884,0.9598609355246523,0.9355246523388117,0.8745235894916727,0.04013906447534766,0.06447534766118837,0.23514538558786346,0.04045512010113772
2,0.7137644352505289,0.75,0.7137644352505289,0.14102071523666382,0.9791403286978508,0.9683944374209861,0.8466710390677553,0.020859671302149177,0.0316055625790139,0.33375474083438683,0.015170670037926715
3,0.7164177422242168,0.75,0.7164177422242168,0.2674102783203125,0.9696586599241466,0.9570164348925411,0.8805836940873321,0.030341340075853346,0.04298356510745891,0.23261694058154236,0.015170670037926715
4,0.7197008727057221,0.75,0.7197008727057221,0.15368349850177765,0.9766118836915297,0.9683944374209861,0.8628806265316955,0.02338811630847029,0.0316055625790139,0.28697850821744625,0.012642225031605614
5,0.7197008727057221,0.75,0.7197008727057221,0.15368349850177765,0.9766118836915297,0.9683944374209861,0.8628806265316955,0.02338811630847029,0.0316055625790139,0.28697850821744625,0.012642225031605614
6,0.721683619920289,0.8,0.721683619920289,0.18451553583145142,0.979456384323641,0.9721871049304678,0.8667270661571114,0.02054361567635904,0.02781289506953224,0.2806573957016435,0.011378002528445008
7,0.7221895321635675,0.8,0.7221895321635675,0.19880196452140808,0.9788242730720607,0.9709228824273072,0.8707945117496992,0.021175726927939318,0.029077117572692796,0.2692793931731985,0.011378002528445008
8,0.7221895321635675,0.8,0.7221895321635675,0.19880196452140808,0.9788242730720607,0.9709228824273072,0.8707945117496992,0.021175726927939318,0.029077117572692796,0.2692793931731985,0.011378002528445008
9,0.723314623917011,0.8,0.723314623917011,0.17209941148757935,0.9788242730720607,0.9709228824273072,0.8703050958393994,0.021175726927939318,0.029077117572692796,0.27054361567635904,0.011378002528445008
10,0.7247814858593105,0.8,0.7247814858593105,0.16932515799999237,0.9756637168141593,0.9671302149178256,0.8781035200742281,0.024336283185840708,0.03286978508217446,0.24652338811630847,0.013906447534766109
